index,EDA_x,EDA real time_x,unix time,tags_x,tags real time_x,EDA_y,EDA real time_y,tags_y,tags real time_y,normalized EDA_x,normalized EDA_y,DA,IDM,SM,PC
5207,0.999714,2017-08-08 15:31:31,1502220691.5,,,0.147353,2017-08-08 15:31:31,,,-0.559664904173,0.460149760926,0.3475,0.163850510586,1.22768707148,0.412762711911
5208,1.000995,2017-08-08 15:31:31,1502220691.75,,,0.151197,2017-08-08 15:31:31,,,-0.558265905574,0.55103370602,0.346666666667,0.163864504213,1.22800920468,0.412992804505
5209,0.98562,2017-08-08 15:31:32,1502220692,,,0.156322,2017-08-08 15:31:32,,,-0.575057165111,0.672204418456,0.3475,0.163496256566,1.2282796735,0.412865663208
5210,0.979214,2017-08-08 15:31:32,1502220692.25,,,0.160166,2017-08-08 15:31:32,,,-0.582053250223,0.76308836355,0.348333333333,0.163362650094,1.22838700893,0.412290687662
5211,0.98562,2017-08-08 15:31:32,1502220692.5,,,0.16401,2017-08-08 15:31:32,,,-0.575057165111,0.853972308643,0.348333333333,0.163280347517,1.22846210858,0.411225909489
5212,0.983058,2017-08-08 15:31:32,1502220692.75,,,0.16401,2017-08-08 15:31:32,,,-0.57785516231,0.853972308643,0.348333333333,0.163371976751,1.22844206271,0.410053096455
5213,0.980495,2017-08-08 15:31:33,1502220693,,,0.166573,2017-08-08 15:31:33,,,-0.580654251624,0.914569486395,0.348333333333,0.16316531919,1.22841851933,0.408892741216
5214,0.971526,2017-08-08 15:31:33,1502220693.25,,,0.167854,2017-08-08 15:31:33,,,-0.590449426049,0.944856253737,0.348333333333,0.163146662235,1.22837088312,0.407397727247
5215,0.974089,2017-08-08 15:31:33,1502220693.5,,,0.167854,2017-08-08 15:31:33,,,-0.587650336736,0.944856253737,0.349166666667,0.163214967544,1.22830925419,0.40584092556
5216,0.953589,2017-08-08 15:31:33,1502220693.75,,,0.169136,2017-08-08 15:31:33,,,-0.610038682786,0.975166664146,0.35,0.163107613973,1.22823288059,0.404223457498
5217,0.936933,2017-08-08 15:31:34,1502220694,,,0.167854,2017-08-08 15:31:34,,,-0.628228940923,0.944856253737,0.349166666667,0.163099860406,1.22810442963,0.402749234741
5218,0.935651,2017-08-08 15:31:34,1502220694.25,,,0.165292,2017-08-08 15:31:34,,,-0.629629031637,0.884282719052,0.348333333333,0.162930599205,1.2279930747,0.401265167769
5219,0.925401,2017-08-08 15:31:34,1502220694.5,,,0.165292,2017-08-08 15:31:34,,,-0.640823204662,0.884282719052,0.349166666667,0.163053298649,1.22797103431,0.399874281029
5220,0.922839,2017-08-08 15:31:34,1502220694.75,,,0.166573,2017-08-08 15:31:34,,,-0.643621201861,0.914569486395,0.349166666667,0.163043971992,1.22796490442,0.398438758821
5221,0.92412,2017-08-08 15:31:35,1502220695,,,0.16401,2017-08-08 15:31:35,,,-0.642222203261,0.853972308643,0.35,0.163029982006,1.2278830379,0.397142809831
5222,0.925401,2017-08-08 15:31:35,1502220695.25,,,0.165292,2017-08-08 15:31:35,,,-0.640823204662,0.884282719052,0.35,0.16312161124,1.22789983502,0.395773806015
5223,0.918995,2017-08-08 15:31:35,1502220695.5,,,0.16401,2017-08-08 15:31:35,,,-0.647819289774,0.853972308643,0.349166666667,0.163048563791,1.22789137255,0.394400588248
